frame.number,eth.src,eth.dst,frame.len,rel_time,primary
522,247033387452035.00,105927195770177.00,1514,0,0
523,247033387452035.00,105927195770177.00,1514,0.000001,0
524,247033387452035.00,105927195770177.00,1514,0.000001,0
525,247033387452035.00,105927195770177.00,1514,0,0
526,247033387452035.00,105927195770177.00,1514,0,0
527,247033387452035.00,105927195770177.00,1514,0.000001,0
528,247033387452035.00,105927195770177.00,1514,0.000001,0
529,247033387452035.00,105927195770177.00,1514,0.000001,0
530,247033387452035.00,105927195770177.00,1514,0,0
531,105927195770177.00,211811468.00,54,0.000158,0
532,247033387452035.00,105927195770177.00,1514,0.001345,0
533,247033387452035.00,105927195770177.00,1514,0.000001,0
534,247033387452035.00,105927195770177.00,1514,0.000001,0
535,247033387452035.00,105927195770177.00,1514,0.000001,0
536,247033387452035.00,105927195770177.00,1514,0,0
537,247033387452035.00,105927195770177.00,1514,0,0
538,247033387452035.00,105927195770177.00,1514,0.000001,0
539,247033387452035.00,105927195770177.00,1514,0.000001,0
540,247033387452035.00,105927195770177.00,1514,0,0
541,247033387452035.00,105927195770177.00,1514,0.000001,0
542,247033387452035.00,105927195770177.00,1514,0.000001,0
543,247033387452035.00,105927195770177.00,1514,0.000001,0
544,247033387452035.00,105927195770177.00,1514,0,0
545,247033387452035.00,105927195770177.00,1514,0.000001,0
546,247033387452035.00,105927195770177.00,1514,0.000001,0
547,247033387452035.00,105927195770177.00,1514,0.000001,0
548,247033387452035.00,105927195770177.00,1514,0,0
549,247033387452035.00,105927195770177.00,1514,0.000001,0
550,247033387452035.00,105927195770177.00,1514,0.000001,0
551,247033387452035.00,105927195770177.00,1514,0.000001,0
552,247033387452035.00,105927195770177.00,1514,0,0
553,247033387452035.00,105927195770177.00,1514,0,0
554,247033387452035.00,105927195770177.00,1514,0.000002,0
555,247033387452035.00,105927195770177.00,1514,0,0
556,247033387452035.00,105927195770177.00,1514,0.000001,0
557,247033387452035.00,105927195770177.00,1514,0,0
558,247033387452035.00,105927195770177.00,1514,0.000002,0
559,247033387452035.00,105927195770177.00,1514,0.000001,0
560,105927195770177.00,211811468.00,54,0.00018,0
561,247033387452035.00,105927195770177.00,1514,0.000947,0
562,247033387452035.00,105927195770177.00,1514,0.000001,0
563,247033387452035.00,105927195770177.00,1514,0,0
564,247033387452035.00,105927195770177.00,1514,0.000001,0
565,247033387452035.00,105927195770177.00,1514,0.000002,0
566,247033387452035.00,105927195770177.00,1514,0,0
567,247033387452035.00,105927195770177.00,1514,0.000002,0
568,247033387452035.00,105927195770177.00,1514,0,0
569,247033387452035.00,105927195770177.00,1514,0.000001,0
570,247033387452035.00,105927195770177.00,1514,0.000001,0
571,247033387452035.00,105927195770177.00,120,0.000001,0
572,247033387452035.00,105927195770177.00,1514,0,0
573,247033387452035.00,105927195770177.00,1514,0,0
574,247033387452035.00,105927195770177.00,1514,0.000001,0
575,247033387452035.00,105927195770177.00,1514,0.000001,0
576,247033387452035.00,105927195770177.00,1514,0.000001,0
577,247033387452035.00,105927195770177.00,1514,0,0
578,105927195770177.00,211811468.00,54,0.00015,0
579,247033387452035.00,105927195770177.00,1514,0.000755,0
580,247033387452035.00,105927195770177.00,1514,0.000002,0
581,247033387452035.00,105927195770177.00,1514,0,0
582,247033387452035.00,105927195770177.00,1514,0.000001,0
583,247033387452035.00,105927195770177.00,1514,0.000001,0
584,247033387452035.00,105927195770177.00,1514,0,0
585,247033387452035.00,105927195770177.00,1514,0.000001,0
586,247033387452035.00,105927195770177.00,1514,0.000001,0
587,247033387452035.00,105927195770177.00,1514,0.000001,0
588,247033387452035.00,105927195770177.00,1514,0,0
589,247033387452035.00,105927195770177.00,1514,0.000001,0
590,247033387452035.00,105927195770177.00,1514,0.000001,0
591,247033387452035.00,105927195770177.00,1514,0.000001,0
592,105927195770177.00,211811468.00,54,0.000117,0
593,247033387452035.00,105927195770177.00,1514,0.000155,0
594,247033387452035.00,105927195770177.00,1514,0.000002,0
595,247033387452035.00,105927195770177.00,1514,0,0
596,105927195770177.00,211811468.00,54,0.000061,0
597,247033387452035.00,105927195770177.00,1514,0.000616,0
598,247033387452035.00,105927195770177.00,1514,0.000002,0
599,247033387452035.00,105927195770177.00,1514,0,0
600,247033387452035.00,105927195770177.00,102,0.000001,0
601,105927195770177.00,211811468.00,54,0.00007,0
602,247033387452035.00,105927195770177.00,1514,0.000269,0
603,247033387452035.00,105927195770177.00,1382,0.000001,0
604,247033387452035.00,105927195770177.00,1514,0.000001,0
605,247033387452035.00,105927195770177.00,1382,0.000001,0
606,105927195770177.00,211811468.00,54,0.000074,0
607,247033387452035.00,105927195770177.00,1514,0.000259,0
608,247033387452035.00,105927195770177.00,1382,0.000001,0
609,247033387452035.00,105927195770177.00,1514,0.000002,0
610,105927195770177.00,211811468.00,54,0.000064,0
611,247033387452035.00,105927195770177.00,1382,0.000606,0
612,247033387452035.00,105927195770177.00,1514,0.000001,0
613,247033387452035.00,105927195770177.00,1514,0.000001,0
614,105927195770177.00,211811468.00,54,0.00008,0
615,105927195770177.00,211811468.00,54,0.000061,0
616,105927195770177.00,211811468.00,92,0.000494,0
617,247033387452035.00,105927195770177.00,54,0.000037,0
618,247033387452035.00,105927195770177.00,1514,0.001498,0
619,247033387452035.00,105927195770177.00,1514,0.000442,0
620,247033387452035.00,105927195770177.00,1514,0.000001,0
621,247033387452035.00,105927195770177.00,1514,0.000001,0
622,105927195770177.00,211811468.00,54,0.000064,0
623,247033387452035.00,105927195770177.00,1514,0.000657,0
624,247033387452035.00,105927195770177.00,1514,0.000002,0
625,247033387452035.00,105927195770177.00,1514,0.000001,0
626,247033387452035.00,105927195770177.00,1514,0,0
627,247033387452035.00,105927195770177.00,1514,0.000001,0
628,247033387452035.00,105927195770177.00,1514,0.000002,0
629,247033387452035.00,105927195770177.00,1514,0,0
630,247033387452035.00,105927195770177.00,1514,0.000001,0
631,105927195770177.00,211811468.00,54,0.000109,0
632,247033387452035.00,105927195770177.00,1514,0.000302,0
633,247033387452035.00,105927195770177.00,1514,0.000002,0
634,247033387452035.00,105927195770177.00,1514,0.000001,0
635,247033387452035.00,105927195770177.00,1514,0,0
636,105927195770177.00,211811468.00,54,0.000066,0
637,247033387452035.00,105927195770177.00,1514,0.000637,0
638,247033387452035.00,105927195770177.00,1514,0.000002,0
639,105927195770177.00,211811468.00,54,0.000069,0
640,247033387452035.00,105927195770177.00,1514,0.000151,0
641,247033387452035.00,105927195770177.00,1514,0.000286,0
642,105927195770177.00,211811468.00,54,0.000045,0
643,247033387452035.00,105927195770177.00,1514,0.000546,0
644,247033387452035.00,105927195770177.00,1514,0.000001,0
645,247033387452035.00,105927195770177.00,54,0.000001,0
646,105927195770177.00,211811468.00,54,0.000064,0
647,247033387452035.00,105927195770177.00,1514,0.000195,0
648,247033387452035.00,105927195770177.00,1514,0.000623,0
649,247033387452035.00,105927195770177.00,1514,0.000001,0
650,247033387452035.00,105927195770177.00,1514,0.000001,0
651,105927195770177.00,211811468.00,54,0.000069,0
652,105927195770177.00,211811468.00,54,0.000066,0
653,247033387452035.00,105927195770177.00,1230,0.000173,0
654,247033387452035.00,105927195770177.00,1514,0.000001,0
655,247033387452035.00,105927195770177.00,1514,0,0
656,105927195770177.00,211811468.00,54,0.000049,0
657,247033387452035.00,105927195770177.00,1514,0.000597,0
658,247033387452035.00,105927195770177.00,1514,0.000002,0
659,247033387452035.00,105927195770177.00,1514,0,0
660,105927195770177.00,211811468.00,54,0.000064,0
661,247033387452035.00,105927195770177.00,1514,0.000435,0
662,247033387452035.00,105927195770177.00,1514,0.000001,0
663,105927195770177.00,211811468.00,54,0.000058,0
664,247033387452035.00,105927195770177.00,54,0.001876,0
665,247033387452035.00,105927195770177.00,1514,0.005876,0
666,247033387452035.00,105927195770177.00,1514,0.00028,0
667,105927195770177.00,211811468.00,54,0.000066,0
668,247033387452035.00,105927195770177.00,1514,0.000868,0
669,247033387452035.00,105927195770177.00,1514,0.000367,0
670,247033387452035.00,105927195770177.00,837,0.000001,0
671,105927195770177.00,211811468.00,54,0.000071,0
672,247033387452035.00,105927195770177.00,1514,0.000513,0
673,247033387452035.00,105927195770177.00,1514,0.00024,0
674,105927195770177.00,211811468.00,54,0.000043,0
675,247033387452035.00,105927195770177.00,1514,0.00071,0
676,247033387452035.00,105927195770177.00,1514,0.000002,0
677,247033387452035.00,105927195770177.00,1514,0,0
678,105927195770177.00,211811468.00,54,0.000075,0
679,105927195770177.00,211811468.00,180,0.000453,0
680,247033387452035.00,105927195770177.00,1514,0.000093,0
681,247033387452035.00,105927195770177.00,1514,0,0
682,247033387452035.00,105927195770177.00,1514,0.000001,0
683,105927195770177.00,211811468.00,54,0.000064,0
684,247033387452035.00,105927195770177.00,1514,0.000433,0
685,247033387452035.00,105927195770177.00,1514,0,0
686,105927195770177.00,211811468.00,54,0.00006,0
687,247033387452035.00,105927195770177.00,1514,0.000394,0
688,247033387452035.00,105927195770177.00,1514,0.000002,0
689,247033387452035.00,105927195770177.00,1514,0,0
690,247033387452035.00,105927195770177.00,1514,0.000001,0
691,105927195770177.00,211811468.00,54,0.000071,0
692,247033387452035.00,105927195770177.00,1514,0.000784,0
693,247033387452035.00,105927195770177.00,1514,0.000001,0
694,247033387452035.00,105927195770177.00,1514,0.000001,0
695,247033387452035.00,105927195770177.00,1514,0.000001,0
696,247033387452035.00,105927195770177.00,1514,0,0
697,247033387452035.00,105927195770177.00,1514,0,0
698,105927195770177.00,211811468.00,54,0.000091,0
699,247033387452035.00,105927195770177.00,1514,0.001117,0
700,247033387452035.00,105927195770177.00,1514,0.000002,0
701,247033387452035.00,105927195770177.00,1514,0.000002,0
702,247033387452035.00,105927195770177.00,1514,0,0
703,247033387452035.00,105927195770177.00,1514,0.000001,0
704,247033387452035.00,105927195770177.00,1514,0.000001,0
705,247033387452035.00,105927195770177.00,1514,0.000001,0
706,247033387452035.00,105927195770177.00,1514,0.000001,0
707,247033387452035.00,105927195770177.00,1514,0.000001,0
708,247033387452035.00,105927195770177.00,1514,0,0
709,247033387452035.00,105927195770177.00,1514,0.000001,0
710,247033387452035.00,105927195770177.00,1514,0.000002,0
711,247033387452035.00,105927195770177.00,1514,0,0
712,247033387452035.00,105927195770177.00,1514,0.000001,0
713,247033387452035.00,105927195770177.00,1514,0.000001,0
714,105927195770177.00,211811468.00,54,0.000171,0
715,105927195770177.00,211811468.00,54,0.000087,0
716,247033387452035.00,105927195770177.00,1514,0.000593,0
717,247033387452035.00,105927195770177.00,1514,0.000002,0
718,247033387452035.00,105927195770177.00,1514,0.000001,0
719,247033387452035.00,105927195770177.00,1514,0.000001,0
720,247033387452035.00,105927195770177.00,1514,0.000001,0
721,247033387452035.00,105927195770177.00,1514,0.000001,0
722,247033387452035.00,105927195770177.00,1514,0.000001,0
723,247033387452035.00,105927195770177.00,1514,0.000001,0
724,247033387452035.00,105927195770177.00,1514,0.000002,0
725,247033387452035.00,105927195770177.00,271,0,0
726,247033387452035.00,105927195770177.00,1514,0.000001,0
727,247033387452035.00,105927195770177.00,1514,0.000002,0
728,247033387452035.00,105927195770177.00,1514,0.000002,0
729,105927195770177.00,211811468.00,54,0.000719,0
730,105927195770177.00,211811468.00,54,0.000104,0
731,105927195770177.00,211811468.00,54,0.000051,0
732,247033387452035.00,105927195770177.00,1514,0.000276,0
733,247033387452035.00,105927195770177.00,1514,0.000001,0
734,247033387452035.00,105927195770177.00,1514,0.000001,0
735,247033387452035.00,105927195770177.00,1514,0.000001,0
736,247033387452035.00,105927195770177.00,1514,0.000001,0
737,247033387452035.00,105927195770177.00,1514,0,0
738,247033387452035.00,105927195770177.00,1033,0.000001,0
739,105927195770177.00,211811468.00,54,0.000076,0
740,105927195770177.00,211811468.00,180,0.001819,0
741,105927195770177.00,211811468.00,405,0.00413,0
742,105927195770177.00,211811468.00,54,0.004661,0
743,105927195770177.00,211811468.00,147,0.005291,0
744,247033387452035.00,105927195770177.00,296,0.000817,0
745,105927195770177.00,211811468.00,360,0.001533,0
746,247033387452035.00,105927195770177.00,1514,0.000401,0
747,247033387452035.00,105927195770177.00,1514,0.000778,0
748,247033387452035.00,105927195770177.00,1514,0.000002,0
749,247033387452035.00,105927195770177.00,1514,0.000002,0
750,247033387452035.00,105927195770177.00,1514,0.000001,0
751,247033387452035.00,105927195770177.00,1514,0,0
752,105927195770177.00,211811468.00,54,0.000094,0
753,247033387452035.00,105927195770177.00,1514,0.000376,0
754,247033387452035.00,105927195770177.00,1514,0.000001,0
755,247033387452035.00,105927195770177.00,1514,0.000002,0
756,247033387452035.00,105927195770177.00,1514,0,0
757,247033387452035.00,105927195770177.00,1514,0.000001,0
758,247033387452035.00,105927195770177.00,1514,0.000001,0
759,247033387452035.00,105927195770177.00,312,0,0
760,105927195770177.00,211811468.00,54,0.00011,0
761,247033387452035.00,105927195770177.00,1514,0.000395,0
762,247033387452035.00,105927195770177.00,1514,0.001157,0
763,247033387452035.00,105927195770177.00,1514,0.000001,0
764,247033387452035.00,105927195770177.00,1514,0.000002,0
765,247033387452035.00,105927195770177.00,1514,0.000001,0
766,247033387452035.00,105927195770177.00,1514,0.000002,0
767,247033387452035.00,105927195770177.00,1514,0,0
768,247033387452035.00,105927195770177.00,1514,0.000002,0
769,247033387452035.00,105927195770177.00,1514,0.000001,0
770,247033387452035.00,105927195770177.00,1514,0.000001,0
771,247033387452035.00,105927195770177.00,1514,0.000001,0
772,247033387452035.00,105927195770177.00,1514,0,0
773,247033387452035.00,105927195770177.00,1514,0.000001,0
774,247033387452035.00,105927195770177.00,1514,0.000002,0
775,105927195770177.00,211811468.00,54,0.000205,0
776,247033387452035.00,105927195770177.00,1514,0.000636,0
777,247033387452035.00,105927195770177.00,1514,0.000002,0
778,247033387452035.00,105927195770177.00,1514,0.000001,0
779,247033387452035.00,105927195770177.00,1255,0.000001,0
780,247033387452035.00,105927195770177.00,1514,0.000001,0
781,247033387452035.00,105927195770177.00,1514,0,0
782,247033387452035.00,105927195770177.00,1514,0,0
783,247033387452035.00,105927195770177.00,1514,0.000002,0
784,247033387452035.00,105927195770177.00,1514,0,0
785,247033387452035.00,105927195770177.00,1514,0.000001,0
786,247033387452035.00,105927195770177.00,1514,0,0
787,247033387452035.00,105927195770177.00,1514,0.000001,0
788,247033387452035.00,105927195770177.00,1514,0.000002,0
789,247033387452035.00,105927195770177.00,1514,0,0
790,105927195770177.00,211811468.00,54,0.000134,0
791,247033387452659.00,105927195770177.00,177,0.001135,0
792,247033387452035.00,105927195770177.00,131,0.007897,0
793,105927195770177.00,211811468.00,92,0.001899,0
794,247033387452035.00,105927195770177.00,1107,0.002716,0
795,247033387452035.00,105927195770177.00,1514,0.000414,0
796,247033387452035.00,105927195770177.00,700,0.000002,0
797,247033387452035.00,105927195770177.00,1514,0.000001,0
798,105927195770177.00,211811468.00,54,0.000067,0
799,247033387452035.00,105927195770177.00,1514,0.000434,0
800,247033387452035.00,105927195770177.00,1514,0.000002,0
801,247033387452035.00,105927195770177.00,1514,0.000001,0
802,247033387452035.00,105927195770177.00,1514,0.000002,0
803,247033387452035.00,105927195770177.00,1514,0,0
804,105927195770177.00,211811468.00,54,0.000072,0
805,247033387452035.00,105927195770177.00,1514,0.000772,0
806,247033387452035.00,105927195770177.00,1514,0.000002,0
807,247033387452035.00,105927195770177.00,1514,0.000001,0
808,247033387452035.00,105927195770177.00,1514,0,0
809,247033387452035.00,105927195770177.00,1514,0.000001,0
810,105927195770177.00,211811468.00,54,0.000099,0
811,247033387452035.00,105927195770177.00,1514,0.000155,0
812,105927195770177.00,211811468.00,54,0.000045,0
813,247033387452035.00,105927195770177.00,1514,0.003023,0
814,247033387452035.00,105927195770177.00,1514,0.001039,0
815,247033387452035.00,105927195770177.00,1514,0.000003,0
816,247033387452035.00,105927195770177.00,1514,0,0
817,247033387452035.00,105927195770177.00,1514,0.000004,0
818,247033387452035.00,105927195770177.00,1514,0.000001,0
819,247033387452035.00,105927195770177.00,1514,0.000002,0
820,247033387452035.00,105927195770177.00,1514,0.000001,0
